recipe_id,label,recording_key,row_count,mae,rmse,r2,bias,seed_count,row_count_std,mae_std,rmse_std,r2_std,bias_std
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m26_190524_100859_cell1,3.0,0.1535566221143661,0.1842478045262305,-0.4015140029606939,-0.1100754809404673,12,0.0,0.0603200487623036,0.0769523166803456,0.9924877095579868,0.0989690216749638
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m57_191105_141906,6.0,0.1073463619776457,0.1276096394227479,-4.150007328033115,0.0107015322117909,12,0.0,0.0315370630832954,0.0314224104029723,2.5523616208308364,0.084166278161482
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m57_191105_160026,10.0,0.236903031831329,0.2721018407950838,0.1485406063430314,-0.0557832464710331,11,0.0,0.0248651717479614,0.0361598228353193,0.2243478065103732,0.0787830082182447
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_KAMPFF::paired_kampff::c14,6.0,0.0879871243565857,0.1136582905759811,0.7064417831409682,-0.0730840383204169,9,0.0,0.0327457399248269,0.0421555252223134,0.2043605843328494,0.0480587772969337
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,9.0,0.058254074572748,0.0712608745456953,0.6851246495824531,0.028349376393516,10,0.0,0.013510457224981,0.0137205893980305,0.1293360005793861,0.0259346894427402
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,11.0,0.0722335065752892,0.0896084701898008,0.1760849446985786,-0.0712348193074147,8,0.0,0.0105960120177565,0.0183377366321675,0.3129263526903768,0.0113148391258785
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_BOYDEN::paired_boyden32c::509_1_1,5.0,0.066777723666588,0.0867207224126124,0.2930702120274853,0.0267972694439337,11,0.0,0.0176681921527821,0.0180806199768507,0.3249296189639789,0.0342951352527285
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.001,6.0,0.1615714070131786,0.2003217108957422,-0.1202028627007309,-0.0035949187181094,8,0.0,0.0191421359938681,0.0146267466665425,0.1639503202286745,0.0451711128442729
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m113_191125_204935,9.0,0.1889059797571796,0.2101270990729426,-1.3052426143447904,-0.176446868931995,11,0.0,0.062776200755024,0.0635608093887181,1.3788089627710507,0.0764791159912658
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m15_190315_150831_cell1,3.0,0.0796960523955881,0.082441276839177,-81.1900986063542,0.0739617254459583,12,0.0,0.0936085968174663,0.0946371174533143,153.0481026209835,0.0981652921028428
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,12.0,0.0613697556844711,0.0842188529801173,0.7645548494621124,0.0012365477429148,8,0.0,0.0265716095878265,0.0280980762373177,0.1459363145723753,0.048009010514013
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,8.0,0.0800901721111753,0.1010453706139034,-1.2477715555490538,0.0652749780916349,13,0.0,0.0502227981615957,0.0536128168251947,2.4465491763296945,0.0625367743637217
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,8.0,0.0895211132355276,0.1604613987523132,0.3394110138360312,-0.0453689890873362,12,0.0,0.0113614910550105,0.0271004256374782,0.219433332662002,0.0402289574469763
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_BOYDEN::paired_boyden32c::419_1_7,17.0,0.0985578342167822,0.1364721873061488,0.2257222370360929,-0.0403107068305686,3,0.0,0.0076055929084487,0.0132759393644246,0.1529658868082727,0.010939888497331
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.002,7.0,0.24259073275844,0.2850362476245008,-0.4811666049077091,-0.2384204370772586,10,0.0,0.1043494389227385,0.1090789172090326,1.0068057690371786,0.108984275541897
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m108_191125_171427,4.0,0.2474395064104937,0.298305018807625,-3.0992584841440975,-0.1313335382672065,11,0.0,0.0461996364440352,0.0398596176259105,1.157065703078269,0.1706088071210276
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m57_191105_161455,6.0,0.2389310132677362,0.2898848529843075,-162.3007904986823,0.2385603018976273,11,0.0,0.1413625529211667,0.1202391697067225,137.89365402672107,0.1416640592705225
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m57_191105_153915,5.0,0.203027493041781,0.227242548730042,0.1105695036829351,0.1150915761041862,10,0.0,0.0600486854124487,0.0611790267003493,0.4064594546327628,0.0918352334971535
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,11.0,0.0451867129955358,0.0669294669052931,0.8751112445017708,-0.0203729918913326,9,0.0,0.0206899866989261,0.0360808828203128,0.1322581854947402,0.0406654024885643
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,6.0,0.085787237258361,0.1226713594828819,0.6531424809849465,0.0054092906868366,8,0.0,0.0277715577322775,0.0347493493207944,0.1780569471476552,0.0417199808064271
fpos_waveform_winner,Waveform-augmented stack,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,10.0,0.0663143844796666,0.0775676689184016,-0.1369732680280566,-0.0184610609464583,10,0.0,0.0286305920242046,0.0320573234437167,1.0580868853001082,0.0510646027672469
